dewp_temp,feat08,feat09,holiday,hour,humidity,rainfall,rented_bike_count,snowfall,solar_radiation,temperature,visibility,wind_speed,weekend,Autumn,Spring,Summer,Winter,rainfall_binary,snowfall_binary
22.1,0.6130166185308961,0.5073584791206354,0,15,59,0.0,1058,0.0,2.34,31.1,1929,2.3,1,0,0,1,0,0,0
-19.7,0.5957953986352789,0.5464861927475098,0,12,25,0.0,321,0.0,0.0,-2.3,1962,0.0,0,0,0,0,1,0,0
8.0,0.7024103003085166,0.6267912402950314,0,20,43,0.0,1358,0.0,0.0,21.1,788,1.8,0,0,1,0,0,0,0
-19.7,0.3958267082928872,0.3129779153808559,0,21,34,0.0,242,0.0,0.0,-6.4,2000,1.2,0,0,0,0,1,0,0
-0.5,0.586931181453922,0.5307209588573025,0,21,37,0.0,1351,0.0,0.0,13.9,1751,1.1,1,0,1,0,0,0,0
-7.6,0.387175687902677,0.4491093845021356,0,17,46,0.0,416,0.0,0.14,2.8,858,2.1,0,0,0,0,1,0,0
-7.8,0.7045810910284216,0.4487647261712946,0,20,51,0.0,342,0.0,0.0,1.2,1544,0.6,0,0,0,0,1,0,0
-14.3,0.5699163269473997,0.522374433904397,0,6,33,0.0,165,0.0,0.0,0.0,2000,0.4,0,0,0,0,1,0,0
-19.7,0.5782992743378197,0.4890281304891689,1,13,18,0.0,240,0.0,2.3,2.2,1942,3.4,0,0,0,0,1,0,0
-1.4,0.4969506663277664,0.2985834568201981,0,4,53,0.0,98,0.0,0.0,7.5,1701,1.0,0,0,1,0,0,0,0
-10.4,0.4380712287695861,0.3608399926346631,1,23,51,0.0,154,0.0,0.0,-1.6,1882,0.7,0,0,0,0,1,0,0
8.1,0.5908712871677174,0.5759485062298757,0,17,35,0.0,2045,0.0,1.2,24.6,1990,3.6,1,1,0,0,0,0,0
18.3,0.4480278445506854,0.6543602142641081,0,12,45,0.0,808,0.0,1.96,31.7,1814,2.5,0,0,0,1,0,0,0
23.5,0.6060820541486994,0.2946833107494163,0,23,74,0.0,1039,0.0,0.0,28.6,1807,0.7,1,0,0,1,0,0,0
18.6,0.5717571579979491,0.6302595831341414,0,23,71,0.0,1173,0.0,0.0,24.3,1549,0.8,0,0,0,1,0,0,0
1.2,0.3763109239429601,0.2952034410901798,0,6,86,1.0,13,0.0,0.0,3.4,278,2.5,1,0,0,0,1,1,0
-0.3,0.7085979800340777,0.6021033382168363,0,17,38,0.0,931,0.0,1.0,13.7,436,2.6,0,0,1,0,0,0,0
-20.7,0.4002428190666557,0.2845093217163303,0,22,52,0.0,172,0.0,0.0,-12.9,2000,2.8,0,0,0,0,1,0,0
-22.9,0.288824926288767,0.3685940086076728,0,18,28,0.0,405,0.0,0.02,-7.5,2000,2.0,0,0,0,0,1,0,0
9.7,0.8277614462000098,0.340179458413826,0,3,86,0.0,252,0.0,0.0,12.0,297,0.9,0,0,1,0,0,0,0
-16.2,0.3851297727793813,0.6436330392956473,0,10,41,0.0,168,1.5,0.64,-5.0,1799,0.5,0,0,0,0,1,0,1
-26.3,0.6589005424686477,0.4789758314187584,0,20,33,0.0,141,0.5,0.0,-13.5,2000,2.4,0,0,0,0,1,0,1
-14.5,0.7104116686147489,0.4401849906789845,0,2,33,0.0,73,0.0,0.0,-0.2,2000,1.4,0,0,0,0,1,0,0
-0.3,0.5225893128327481,0.5685665244716386,0,8,64,0.0,1996,0.0,0.42,6.0,1920,1.1,0,1,0,0,0,0,0
1.1,0.3431766532235359,0.3414891356571444,1,3,97,0.1,92,0.0,0.0,1.6,469,2.3,0,0,1,0,0,0,0
8.2,0.5491500395768588,0.4679189072839233,1,13,40,0.0,1849,0.0,2.64,22.5,1854,2.6,0,1,0,0,0,0,0
-7.3,0.5197305129922303,0.4997586658908774,0,7,44,0.0,677,0.0,0.02,3.8,2000,4.1,0,0,1,0,0,0,0
-5.4,0.7067767316510457,0.4655245963374648,0,6,63,0.0,109,0.0,0.0,0.8,2000,1.0,1,0,1,0,0,0,0
20.0,0.3489510759381275,0.4519339612696454,0,5,97,3.0,38,0.0,0.0,20.5,384,0.4,0,0,0,1,0,1,0
-11.7,0.5218131360903063,0.5364223648528936,0,19,57,0.0,364,0.0,0.0,-4.5,2000,0.6,0,0,0,0,1,0,0
15.7,0.538257497054411,0.5266483073567875,0,15,51,0.0,1178,0.0,2.09,26.7,2000,3.4,0,1,0,0,0,0,0
9.1,0.4605778161342378,0.5273597635465127,0,23,44,0.0,1274,0.0,0.0,22.0,1978,0.8,1,0,0,1,0,0,0
2.1,0.2984154817699134,0.5381958273463606,0,14,58,0.0,810,0.0,0.43,10.1,605,0.9,1,1,0,0,0,0,0
3.0,0.4769780222131195,0.3991751527169307,0,22,43,0.0,1128,0.0,0.0,15.6,1016,2.3,1,0,1,0,0,0,0
-4.3,0.4514856305313485,0.1769683542003942,0,4,67,0.0,51,0.0,0.0,1.1,1506,1.7,0,0,0,0,1,0,0
11.6,0.4894666196574468,0.8402257979833871,0,23,62,0.0,1097,0.0,0.0,19.1,1757,3.6,1,0,1,0,0,0,0
-12.7,0.6534910144030864,0.4972075917270264,0,15,31,0.0,368,0.0,0.43,2.7,1603,0.9,1,0,0,0,1,0,0
-13.8,0.4701912912033997,0.3727797810146981,0,17,47,0.0,198,0.0,0.31,-4.2,2000,2.7,1,0,0,0,1,0,0
-13.7,0.0995981491628519,0.4857264576919328,0,23,54,0.0,197,0.0,0.0,-5.9,1968,0.8,0,0,0,0,1,0,0
-13.6,0.4756444195452469,0.4885996872883588,1,0,37,0.0,126,0.0,0.0,-0.7,1716,3.5,0,0,0,0,1,0,0
18.9,0.6712308052972472,0.5983863461857224,0,15,37,0.0,713,0.0,1.98,35.9,1949,1.9,1,0,0,1,0,0,0
-21.6,0.328419445493422,0.2505353654242003,0,14,20,0.0,225,0.0,1.09,-1.5,1992,3.0,1,0,0,0,1,0,0
24.8,0.6250478216161155,0.522789331354036,0,22,64,0.0,1367,0.0,0.0,32.6,1703,2.4,0,0,0,1,0,0,0
20.1,0.5824885596457432,0.4974952808834467,0,19,74,0.5,1707,0.0,0.0,25.1,1105,2.1,0,0,0,1,0,1,0
-8.3,0.7270749658283309,0.3864577331379451,0,22,48,0.0,232,0.0,0.0,1.5,422,2.4,1,0,0,0,1,0,0
-7.6,0.3567279691031161,0.5946822585731087,0,14,38,0.0,373,0.0,1.1,5.6,1087,1.6,0,0,0,0,1,0,0
-14.6,0.7193687354233375,0.3887826468751507,0,9,48,0.0,199,2.5,0.18,-5.3,1810,2.6,0,0,0,0,1,0,1
0.0,0.4645728201678174,0.5526315577332647,0,7,43,0.0,341,0.0,0.3,12.3,2000,0.6,1,0,1,0,0,0,0
21.7,0.526570426449363,0.5163426836544748,0,21,69,0.0,2188,0.0,0.0,28.0,1140,1.8,0,0,0,1,0,0,0
15.7,0.5024625290715209,0.5387604950694519,0,9,78,0.0,810,0.0,1.17,19.7,740,1.3,1,1,0,0,0,0,0
-1.1,0.7691027151729939,0.3968771456961678,0,18,42,0.0,2159,0.0,0.01,11.3,1846,1.2,0,1,0,0,0,0,0
-5.4,0.5342190059507677,0.3710073542443697,0,3,64,0.0,135,0.0,0.0,0.6,731,0.4,0,0,0,0,1,0,0
-17.6,0.3481887024476418,0.405980874389501,0,17,19,0.0,514,0.0,0.58,3.9,2000,3.6,0,0,0,0,1,0,0
-0.1,0.3681834874054161,0.3840508849853782,0,9,97,9.1,24,7.1,0.0,0.3,34,3.0,1,1,0,0,0,1,1
1.7,0.3506074396237891,0.2331554297187824,0,0,82,0.0,226,0.0,0.0,4.6,240,3.0,1,0,0,0,1,0,0
20.9,0.3313282261807722,0.3394147988984987,0,14,97,1.0,14,0.0,0.29,21.5,1522,0.7,1,0,0,1,0,1,0
-6.9,0.8056440243239058,0.4610820203257783,0,19,19,0.0,1641,0.0,0.06,16.9,2000,0.5,0,0,1,0,0,0,0
-1.2,0.4927867700585603,0.5764784160703398,0,2,59,0.0,327,0.0,0.0,6.2,1584,0.6,0,1,0,0,0,0,0
2.0,0.7596505066174739,0.428900013182239,0,1,62,0.0,373,0.0,0.0,9.0,2000,1.9,0,0,1,0,0,0,0
1.3,0.449848721197296,0.3934760069249419,0,14,37,0.0,882,0.0,2.62,16.1,315,2.4,1,0,1,0,0,0,0
14.0,0.3083896276833224,0.2855692257465598,0,2,97,3.5,15,0.0,0.0,14.5,179,2.2,0,0,1,0,0,1,0
6.9,0.4817010717294417,0.5686855071154334,0,13,95,0.0,84,0.0,0.4,7.7,442,1.9,0,0,1,0,0,0,0
1.0,0.5711576381376835,0.5083655051256809,1,21,70,0.0,309,0.0,0.0,6.1,763,2.2,0,0,0,0,1,0,0
-15.8,0.427319581262473,0.4487079780562111,1,12,33,0.0,221,0.0,1.18,-1.6,1874,2.5,0,0,0,0,1,0,0
11.3,0.7289743975602707,0.4394307587109126,0,22,61,0.0,1360,0.0,0.0,19.1,1830,2.7,1,0,1,0,0,0,0
10.5,0.5612760260489364,0.6073183379843371,0,10,40,0.0,970,0.0,2.37,25.1,1076,2.7,0,0,0,1,0,0,0
-1.8,0.4254994233698858,0.4350914100652829,0,10,31,0.0,703,0.0,1.84,15.2,1757,1.6,0,0,1,0,0,0,0
-13.3,0.53507083345925,0.4170594367779125,0,9,42,0.0,387,0.0,0.17,-2.1,1519,1.3,0,0,0,0,1,0,0
-20.5,0.4135195935931615,0.5019737061091238,0,14,23,0.0,178,2.2,1.09,-2.2,1971,3.7,0,0,0,0,1,0,1
-18.6,0.4672515127535353,0.2820371852551672,0,9,47,0.0,168,0.3,0.42,-9.4,1995,3.3,1,0,0,0,1,0,1
8.9,0.3790850010249234,0.1483612862193902,0,1,73,0.0,309,0.0,0.0,13.7,1182,2.2,0,0,1,0,0,0,0
-14.4,0.3007672028066091,0.3846960378460926,0,3,50,0.0,49,0.0,0.0,-5.7,1559,1.7,0,0,1,0,0,0,0
-6.7,0.5510646038739342,0.4695955913947204,0,18,73,0.0,223,0.0,0.01,-2.6,684,1.0,1,0,0,0,1,0,0
16.4,0.5910112198254384,0.6822691043014453,0,16,39,0.0,1407,0.0,1.74,32.2,928,2.8,0,0,0,1,0,0,0
23.6,0.5669167236111297,0.4769505897174567,0,20,72,0.0,2058,0.0,0.09,29.2,1932,2.1,1,0,0,1,0,0,0
6.0,0.5603018164120775,0.597533833958716,0,17,31,0.0,2189,0.0,1.17,24.3,2000,1.5,0,1,0,0,0,0,0
12.1,0.4497072059643117,0.505495400670689,0,11,44,0.0,934,0.0,2.59,25.3,1948,1.2,0,1,0,0,0,0,0
-10.3,0.4578007558758517,0.5563765502098843,0,17,34,0.0,468,0.0,0.28,4.1,1810,3.1,0,0,0,0,1,0,0
6.5,0.6051304631215177,0.6791474875928798,0,1,53,0.0,488,0.0,0.0,16.1,2000,1.4,0,1,0,0,0,0,0
-13.3,0.5395091141621965,0.0910040855940776,0,3,57,0.0,81,1.6,0.0,-6.2,1874,1.6,0,0,0,0,1,0,1
0.1,0.4525417788018512,0.2070096348409737,0,15,63,0.0,180,1.0,0.35,6.7,715,4.5,1,0,0,0,1,0,1
15.5,0.2445788338010903,0.2133675516241036,0,4,84,0.0,167,0.0,0.0,18.3,409,0.9,0,0,1,0,0,0,0
6.0,0.4673471668607991,0.5513081655693587,0,19,85,0.0,645,0.0,0.0,8.4,2000,1.2,1,1,0,0,0,0,0
21.7,0.4340720293804241,0.6094900699578767,0,14,50,0.0,670,0.0,1.15,33.6,1993,3.5,0,0,0,1,0,0,0
-24.0,0.6111447909211621,0.408740126456242,0,4,36,0.0,32,0.0,0.0,-12.0,1998,2.7,0,0,0,0,1,0,0
-4.2,0.5486066949470952,0.3370238909331736,0,23,83,0.0,62,3.5,0.0,-1.7,1093,1.0,0,0,0,0,1,0,1
-0.8,0.5740227950056916,0.6642544984722577,0,21,55,0.0,1147,0.0,0.0,7.6,2000,2.0,0,1,0,0,0,0,0
0.3,0.5960139681258623,0.3246332779172174,0,21,85,0.0,392,3.2,0.0,2.6,674,1.1,1,1,0,0,0,0,1
26.8,0.592155248242737,0.4990408244722089,0,14,65,0.2,314,0.0,1.75,34.4,960,1.8,1,0,0,1,0,0,0
-16.6,0.6402160623190521,0.2917574833410759,1,0,35,0.0,105,0.0,0.0,-3.3,1977,1.8,0,0,0,0,1,0,0
-23.5,0.5383093631873085,0.4947634207624791,1,15,14,0.0,273,0.0,2.12,1.0,2000,4.6,1,0,0,0,1,0,0
-28.7,0.4920550385377745,0.3659660342359704,0,6,33,0.0,71,0.7,0.0,-16.1,2000,3.0,0,0,0,0,1,0,1
18.2,0.5187523382797566,0.4731446489419448,0,1,54,0.0,575,0.0,0.0,28.5,2000,1.1,0,0,0,1,0,0,0
-19.0,0.5475116118997052,0.5071521978924259,0,22,36,0.0,243,0.0,0.0,-6.4,2000,1.3,0,0,0,0,1,0,0
-1.0,0.4889093954484766,0.3688655731245399,0,2,73,0.0,137,0.0,0.0,3.3,288,1.2,0,0,0,0,1,0,0
-12.9,0.4852987604435038,0.2522418286080748,0,10,52,0.0,221,0.0,0.34,-4.6,648,0.8,0,0,0,0,1,0,0
-12.1,0.6725156893450327,0.3893839423631052,0,17,28,0.0,462,0.0,0.77,4.9,1477,3.1,1,0,0,0,1,0,0
24.4,0.5744262452470612,0.6004356653219423,0,16,97,2.5,60,0.0,0.17,25.0,1181,0.7,0,0,0,1,0,1,0
-19.0,0.618701095306435,0.50430375149531,0,12,33,0.0,247,0.0,1.26,-5.2,1973,4.6,0,0,0,0,1,0,0
1.1,0.6085131608278086,0.4784610294672373,0,15,33,0.0,604,0.0,2.44,17.6,985,3.6,0,0,1,0,0,0,0
-17.7,0.4967781973192479,0.2837510881005878,0,2,39,0.0,173,0.0,0.0,-6.0,2000,1.0,0,0,0,0,1,0,0
-18.6,0.3672723794847971,0.5591907607237971,0,16,27,0.0,187,0.0,0.52,-2.1,2000,4.0,1,0,0,0,1,0,0
-21.8,0.6655867148009529,0.3709064412269557,0,6,33,0.0,39,0.0,0.0,-8.4,1963,1.4,1,0,0,0,1,0,0
-6.2,0.6098361917469793,0.4115738549811424,0,16,35,0.0,974,0.0,0.37,8.3,1987,2.1,1,1,0,0,0,0,0
-4.2,0.4878800933659563,0.2215081764268575,0,5,68,0.0,56,0.0,0.0,1.0,1519,0.6,0,0,0,0,1,0,0
11.5,0.8758707821749957,0.5733872700138325,0,18,66,0.0,2635,0.0,0.1,18.0,554,2.3,0,1,0,0,0,0,0
19.9,0.5996684741178394,0.5054988828366733,0,21,46,0.0,1807,0.0,0.0,33.1,2000,2.7,0,0,0,1,0,0,0
-16.5,0.3627212918186711,0.4395927396005166,0,3,49,0.0,67,0.0,0.0,-7.7,1573,1.8,1,0,0,0,1,0,0
-22.4,0.4827323981695237,0.3358880901325517,0,6,40,0.0,110,0.0,0.0,-11.5,2000,2.3,0,0,0,0,1,0,0
-20.5,0.5553750895270494,0.5310835415983142,0,21,34,0.0,106,0.0,0.0,-7.3,2000,3.5,1,0,0,0,1,0,0
21.9,0.5295891056098844,0.4861159543336741,0,6,72,0.0,631,0.0,0.0,27.5,2000,1.1,0,0,0,1,0,0,0
-21.9,0.7952332484279565,0.2576696305752501,0,17,27,0.0,184,0.0,0.81,-5.9,1974,3.6,1,0,0,0,1,0,0
-13.3,0.6323291465083163,0.4033006136491044,0,0,39,0.0,148,0.0,0.0,-1.1,1832,1.7,0,0,0,0,1,0,0
13.0,0.3313348305158033,0.4873651235745864,0,4,92,0.0,82,0.0,0.0,14.3,714,2.0,0,1,0,0,0,0,0
9.5,0.5773865001125785,0.5940581162544888,0,17,62,0.0,1085,0.0,0.95,16.9,1562,3.1,0,0,1,0,0,0,0
11.0,0.3874141427675138,0.3588748136484026,0,3,64,0.0,437,0.0,0.0,18.0,1560,1.3,1,0,0,1,0,0,0
-4.0,0.7443400440443015,0.4743626702829753,0,23,56,0.0,366,0.0,0.0,4.0,1352,1.0,1,0,0,0,1,0,0
11.1,0.6020897180992762,0.5645870372062777,0,16,58,0.0,1173,0.0,0.78,19.7,1302,3.7,0,0,1,0,0,0,0
-22.0,0.4786226280226583,0.3310921589609147,0,13,14,0.0,299,0.0,2.14,2.9,2000,3.3,0,0,0,0,1,0,0
21.9,0.6773294439301363,0.6686929821033405,0,22,73,0.0,1980,0.0,0.0,27.2,1005,1.5,0,0,0,1,0,0,0
5.7,0.6985351959911421,0.6637765412774769,0,12,48,0.0,1126,0.0,2.1,16.8,1673,1.6,0,1,0,0,0,0,0
-11.5,0.6133683144543955,0.7918658567759954,0,15,14,0.0,1238,0.0,2.33,16.0,1828,2.2,1,0,1,0,0,0,0
-16.3,0.3382551778067065,0.2618293201391901,0,1,36,0.0,111,0.0,0.0,-3.4,2000,3.8,0,0,0,0,1,0,0
4.9,0.7008122789607479,0.4582996964260918,0,4,96,0.0,65,0.0,0.0,5.5,53,2.0,0,0,1,0,0,0,0
5.6,0.596587024544405,0.4798501767975922,0,3,79,0.0,266,0.0,0.0,9.1,1689,0.2,0,1,0,0,0,0,0
19.7,0.3105509087889342,0.6374064871830589,0,1,82,0.0,886,0.0,0.0,23.0,1922,2.1,1,0,0,1,0,0,0
-16.8,0.5703022607094785,0.617696321603456,1,11,25,0.0,93,0.0,1.7,1.0,1782,1.4,0,0,0,0,1,0,0
-11.5,0.6423911050596895,0.4398595939182533,0,6,74,0.0,84,0.8,0.0,-7.7,2000,1.1,0,0,0,0,1,0,1
3.1,0.4588596340732535,0.4380504716335777,0,20,66,0.0,146,0.0,0.0,9.2,513,1.1,1,0,1,0,0,0,0
0.0,0.6049792179477469,0.4805583280204466,0,5,72,0.0,162,0.0,0.0,4.7,1310,0.0,0,1,0,0,0,0,0
25.0,0.5732292622126394,0.3177631369616908,0,4,82,0.0,162,0.0,0.0,28.4,1144,0.5,0,0,0,1,0,0,0
-12.0,0.4318413039348513,0.6411442837649611,1,22,52,0.0,190,0.0,0.0,-3.6,1277,3.7,0,0,1,0,0,0,0
-9.4,0.534532815882458,0.562383238884379,0,11,35,0.0,339,0.0,1.38,4.8,2000,2.1,0,0,1,0,0,0,0
-12.4,0.7498254637525706,0.5474834515776308,1,23,52,0.0,190,0.0,0.0,-4.0,1272,3.4,0,0,1,0,0,0,0
23.3,0.5533678747134751,0.5451386216878391,0,11,67,0.0,614,0.0,0.87,30.2,1003,1.5,0,0,0,1,0,0,0
-20.5,0.7070925493755268,0.3959196110145184,0,14,23,0.0,178,2.2,1.09,-2.2,1971,3.7,0,0,0,0,1,0,1
15.9,0.292849849223454,0.5054551099065037,0,2,59,0.0,611,0.0,0.0,24.5,2000,0.3,1,0,0,1,0,0,0
24.3,0.605242610702929,0.409558925234548,0,14,57,0.0,507,0.0,1.13,34.1,667,1.8,0,0,0,1,0,0,0
7.4,0.1923831654966196,0.5995731278364361,0,1,78,0.0,679,0.0,0.0,11.2,467,1.1,1,1,0,0,0,0,0
-2.8,0.3738883834621793,0.6212257289775169,0,18,48,0.0,1904,0.0,0.0,7.5,1079,2.4,0,1,0,0,0,0,0
1.3,0.5490142587882239,0.2993466363307376,0,4,69,0.0,145,0.0,0.0,6.6,2000,0.9,0,1,0,0,0,0,0
-3.2,0.5723118727195229,0.3689585745880121,0,1,90,0.0,189,2.2,0.0,-1.8,263,1.6,0,0,0,0,1,0,1
-17.6,0.5800248832544683,0.7769369631179303,0,16,23,0.0,320,0.0,0.51,1.3,2000,2.9,0,0,0,0,1,0,0
-18.3,0.5089307383602606,0.6453850337506534,0,17,26,0.0,515,0.0,0.18,-1.3,2000,5.3,0,0,0,0,1,0,0
20.2,0.6582912706404714,0.439002833668975,0,21,94,0.0,1223,0.0,0.0,21.3,1314,0.3,0,0,0,1,0,0,0
-2.7,0.4837970604849417,0.596346886129152,0,23,80,0.0,236,0.0,0.0,0.3,264,0.8,0,0,0,0,1,0,0
-12.4,0.4159698888396709,0.5170459229623204,0,5,44,0.0,59,0.0,0.0,-1.8,1862,0.5,0,0,0,0,1,0,0
-12.8,0.4709030612637384,0.4707332690959708,0,8,56,0.0,222,0.0,0.01,-5.4,1940,0.7,1,0,0,0,1,0,0
-6.5,0.6184883479023576,0.4015719219298812,1,19,59,0.0,126,0.0,0.0,0.6,1939,2.3,0,0,0,0,1,0,0
3.6,0.4594389784240218,0.6387429868268759,0,20,76,0.0,995,0.0,0.0,7.6,603,3.9,0,1,0,0,0,0,0
0.0,0.6508973770916857,0.5089873035574959,0,9,43,0.0,762,0.0,1.02,19.5,1548,1.5,1,0,1,0,0,0,0
-4.8,0.7361405648496666,0.173073453118333,1,22,69,0.0,110,0.0,0.0,0.2,565,2.7,1,0,0,0,1,0,0
-7.0,0.5046638629440374,0.4869300852723523,0,8,51,0.0,767,0.0,0.0,2.0,990,0.7,0,0,0,0,1,0,0
-12.8,0.5477066795031008,0.4711300198834506,0,23,39,0.0,187,0.0,0.0,-0.6,1731,1.3,1,0,0,0,1,0,0
-15.2,0.5270389961876648,0.4993392534131563,1,3,34,0.0,74,0.0,0.0,-1.4,2000,2.1,0,0,0,0,1,0,0
-2.2,0.5376793276595709,0.5659922124328219,0,9,44,0.0,616,0.0,0.33,9.4,743,0.3,0,0,1,0,0,0,0
-0.1,0.7331114687887822,0.36181094870301,0,11,46,0.0,852,0.0,1.84,11.1,1518,1.6,0,1,0,0,0,0,0
2.9,0.7047353320652164,0.4813600177749053,0,1,57,0.0,554,0.0,0.0,11.2,1533,1.6,1,0,1,0,0,0,0
22.2,0.7834156489956454,0.4485514212868119,0,4,86,0.0,241,0.0,0.0,24.8,1103,2.1,0,0,0,1,0,0,0
2.3,0.6048466368645149,0.4870814029536603,0,23,80,0.0,243,0.0,0.0,5.5,258,2.7,0,0,0,0,1,0,0
20.6,0.5263101383874618,0.3425391715233554,0,16,45,0.0,928,0.0,2.47,34.3,1466,2.3,0,0,0,1,0,0,0
-17.7,0.5497420500455245,0.4385455720822631,0,3,32,0.0,59,0.0,0.0,-3.4,1977,0.9,0,0,0,0,1,0,0
-13.4,0.6407666049472381,0.2882980216002935,0,7,53,0.0,327,0.0,0.0,-5.3,1300,1.1,0,0,0,0,1,0,0
4.7,0.6151205338525211,0.5285633837447927,0,13,31,0.0,1456,0.0,3.49,22.8,1923,1.9,0,0,1,0,0,0,0
16.3,0.5769422866517351,0.4184426092493953,0,9,69,0.0,1201,0.0,0.61,22.3,2000,1.3,0,1,0,0,0,0,0
-17.8,0.476865847173148,0.5156812367257166,0,2,40,0.0,145,0.0,0.0,-6.4,2000,0.9,1,0,0,0,1,0,0
-24.7,0.5058317547759021,0.4489360348133071,0,17,22,0.0,259,0.0,0.28,-6.5,2000,1.5,0,0,0,0,1,0,0
8.3,0.718970920978298,0.5950580300675085,0,19,44,0.0,2334,0.0,0.41,21.1,1512,2.6,0,0,1,0,0,0,0
-16.8,0.5938952934200962,0.3614901824951562,0,3,38,0.0,45,0.0,0.0,-4.7,2000,2.4,0,0,0,0,1,0,0
-15.5,0.5172381237285191,0.2693271958620677,0,13,30,0.0,391,0.0,1.17,0.0,1938,5.4,0,0,0,0,1,0,0
-5.4,0.5948761787030881,0.3612718946036483,0,16,42,0.0,352,0.0,0.48,6.6,355,3.0,1,0,0,0,1,0,0
-2.0,0.5140467368766956,0.1385550080380548,0,12,72,0.0,267,0.0,0.0,2.5,256,2.4,0,0,0,0,1,0,0
3.8,0.544397736363304,0.365216786885022,0,6,66,0.0,427,0.0,0.0,9.9,931,1.5,0,0,1,0,0,0,0
-10.0,0.5727235057178788,0.3016450285493669,0,9,48,0.0,173,0.0,0.43,-0.3,1394,1.1,1,0,0,0,1,0,0
13.8,0.684001031881152,0.49606838952578,0,12,46,0.0,1197,0.0,3.26,26.4,1103,1.4,0,0,0,1,0,0,0
-1.8,0.5082005830046612,0.6671685328753686,0,7,59,0.0,426,0.0,0.0,5.5,448,2.8,0,0,0,0,1,0,0
1.8,0.5669108132453996,0.6177041851557374,0,8,58,0.0,2111,0.0,0.22,9.7,1559,0.6,0,1,0,0,0,0,0
-18.1,0.9744613812281006,0.280082504833755,0,5,58,0.0,68,0.0,0.0,-11.5,1923,1.1,0,0,0,0,1,0,0
15.3,0.531044436176816,0.4035395238765527,0,15,90,0.0,143,0.0,0.26,17.0,216,3.7,0,0,1,0,0,0,0
-24.2,0.4107167071210544,0.444315055874128,0,11,27,0.0,156,0.0,1.73,-8.5,1894,4.7,0,0,0,0,1,0,0
-10.8,0.4289655870720302,0.3170710772394002,0,12,45,0.0,362,0.0,1.01,-0.3,1066,2.2,0,0,0,0,1,0,0
-12.4,0.7565303014259516,0.444055073231018,0,18,34,0.0,270,0.0,0.0,1.8,1518,1.2,1,0,0,0,1,0,0
20.2,0.5539066567172453,0.7196632647837329,0,11,45,0.0,499,0.0,2.74,33.8,1928,1.9,1,0,0,1,0,0,0
-22.1,0.755901836050447,0.2283857589905206,0,12,32,0.0,165,0.0,1.99,-8.3,1295,1.8,1,0,0,0,1,0,0
-1.9,0.5374317645488829,0.4466555020441202,0,6,90,2.5,9,2.7,0.0,-0.5,91,0.9,1,0,0,0,1,1,1
-17.6,0.40348459054709,0.4191006418844028,0,0,28,0.0,171,0.0,0.0,-1.4,1990,3.4,0,0,0,0,1,0,0
-12.0,0.3085628732788597,0.4288988488575743,0,18,56,0.0,150,0.0,0.09,-4.6,2000,3.6,1,0,0,0,1,0,0
9.3,0.5301480021327809,0.5374505742191377,1,20,55,0.0,1744,0.0,0.0,18.6,2000,1.5,0,1,0,0,0,0,0
-13.3,0.5099649052698662,0.5712085927485154,0,8,62,0.0,190,0.0,0.0,-7.3,1112,2.6,1,0,0,0,1,0,0
0.8,0.4771784024670727,0.4071329572324359,0,1,87,0.0,140,0.0,0.0,2.8,462,0.8,0,0,1,0,0,0,0
13.1,0.7118378316841649,0.6059226019317618,0,17,42,0.0,2047,0.0,1.79,27.2,1828,2.9,0,0,1,0,0,0,0
-3.3,0.5979250498413969,0.4228001380138395,0,18,53,0.0,489,0.0,0.0,5.5,1697,1.5,1,0,0,0,1,0,0
2.9,0.8058619054544919,0.5615999389934524,0,22,58,0.0,1041,0.0,0.0,10.9,2000,1.5,0,0,1,0,0,0,0
-18.3,0.5484785169102021,0.3220019224043868,0,18,43,0.0,557,0.0,0.0,-7.9,2000,3.3,0,0,0,0,1,0,0
-10.2,0.5807757305053797,0.5377143609678744,0,16,36,0.0,353,0.0,0.16,3.5,1702,1.7,0,0,0,0,1,0,0
19.1,0.7983375022564986,0.2837998007273783,0,2,63,0.0,587,0.0,0.0,26.8,2000,0.6,1,0,0,1,0,0,0
-28.0,0.4037049967156235,0.5246773880422934,0,13,25,0.0,140,0.9,1.27,-12.0,1887,6.0,0,0,0,0,1,0,1
-18.6,0.5118837741579977,0.3179958310962014,0,1,54,0.0,52,0.0,0.0,-11.2,2000,1.0,0,0,0,0,1,0,0
19.7,0.3646803630546373,0.5404375233690929,0,1,61,0.0,690,0.0,0.0,28.0,1890,3.9,0,0,0,1,0,0,0
-0.7,0.4398241966209954,0.5347479076605671,0,8,68,0.0,1910,0.0,0.06,4.7,1032,0.5,0,1,0,0,0,0,0
-11.5,0.4436832353833279,0.4866245730052696,0,6,46,0.0,139,0.0,0.0,-1.4,1651,0.3,0,0,0,0,1,0,0
23.0,0.478637731728925,0.8295724143954054,0,17,44,0.0,1066,0.0,1.49,37.4,1829,2.3,0,0,0,1,0,0,0
-1.5,0.6785490487261311,0.5196728288468662,0,9,39,0.0,1013,0.0,1.44,12.0,1386,0.6,0,0,1,0,0,0,0
14.6,0.5711964534535859,0.3744598581378103,0,14,85,0.0,384,0.0,0.94,17.2,2000,1.3,1,0,1,0,0,0,0
23.3,0.5944245067495718,0.4039571271393638,0,20,89,0.0,908,0.0,0.0,25.3,745,0.3,0,0,0,1,0,0,0
